time, amplitude
4.216999999999999886e+02,1.220320008178237003e+04
4.217250000000000227e+02,1.201602385138898717e+04
4.217500000000000000e+02,1.176191768753850920e+04
4.217749999999999773e+02,1.144363361649306353e+04
4.218000000000000114e+02,1.106471063531190339e+04
4.218249999999999886e+02,1.062934241528231541e+04
4.218500000000000227e+02,1.014226383487596468e+04
4.218750000000000000e+02,9.608665476653579390e+03
4.218999999999999773e+02,9.034134384032862727e+03
4.219250000000000114e+02,8.424608094116782013e+03
4.219499999999999886e+02,7.786323864105161192e+03
4.219750000000000227e+02,7.125751172249543743e+03
4.220000000000000000e+02,6.449507255710290337e+03
4.220249999999999773e+02,5.764262603322248651e+03
4.220500000000000114e+02,5.076644788786909885e+03
4.220749999999999886e+02,4.393147994503671725e+03
4.221000000000000227e+02,3.720052761203237424e+03
4.221250000000000000e+02,3.063356549681778233e+03
4.221499999999999773e+02,2.428712715314952675e+03
4.221750000000000114e+02,1.821375132749745717e+03
4.221999999999999886e+02,1.246145539480554817e+03
4.222250000000000227e+02,7.073174133248701310e+02
4.222500000000000000e+02,2.086083683708961871e+02
4.222749999999999773e+02,-2.469205770080300226e+02
4.223000000000000114e+02,-6.569488595540408369e+02
4.223249999999999886e+02,-1.019965789287274106e+03
4.223500000000000227e+02,-1.335310171715343586e+03
4.223750000000000000e+02,-1.603174880734674389e+03
4.223999999999999773e+02,-1.824581438603788456e+03
4.224250000000000114e+02,-2.001333645923770291e+03
4.224499999999999886e+02,-2.135957441602488416e+03
4.224750000000000227e+02,-2.231631072506141209e+03
4.225000000000000000e+02,-2.292107976340158530e+03
4.225249999999999773e+02,-2.321634958307665329e+03
4.225500000000000114e+02,-2.324868992498088573e+03
4.225749999999999886e+02,-2.306794451973203195e+03
4.226000000000000227e+02,-2.272639672924969545e+03
4.226250000000000000e+02,-2.227790698187955059e+03
4.226499999999999773e+02,-2.177700777158602250e+03
4.226750000000000114e+02,-2.127795729317700989e+03
4.226999999999999886e+02,-2.083375288708365588e+03
4.227250000000000227e+02,-2.049506899920277647e+03
4.227500000000000000e+02,-2.030905868710982759e+03
4.227749999999999773e+02,-2.031800636090394846e+03
4.228000000000000114e+02,-2.055792304249522203e+03
4.228249999999999886e+02,-2.105726884707764839e+03
4.228500000000000227e+02,-2.183601930161762084e+03
4.228750000000000000e+02,-2.290521691928188375e+03
4.228999999999999773e+02,-2.426699081551756535e+03
4.229250000000000114e+02,-2.591490127194607339e+03
4.229499999999999886e+02,-2.783445653828448485e+03
4.229750000000000227e+02,-3.000374212202802482e+03
4.230000000000000000e+02,-3.239421848574799242e+03
4.230249999999999773e+02,-3.497179131110471189e+03
4.230500000000000114e+02,-3.769820004380822411e+03
4.230749999999999886e+02,-4.053263399187896994e+03
4.231000000000000227e+02,-4.343336790842297887e+03
4.231250000000000000e+02,-4.635920945532821861e+03
4.231499999999999773e+02,-4.927064354732645370e+03
4.231750000000000114e+02,-5.213064295295000193e+03
4.231999999999999886e+02,-5.490516734642291340e+03
4.232250000000000227e+02,-5.756342273391445815e+03
4.232500000000000000e+02,-6.007799239221432799e+03
4.232749999999999773e+02,-6.242494717050790314e+03
4.233000000000000114e+02,-6.458399246455086541e+03
4.233249999999999886e+02,-6.653864349699889317e+03
4.233500000000000227e+02,-6.827637222567501340e+03
4.233750000000000000e+02,-6.978867751333151318e+03
4.233999999999999773e+02,-7.107109201571555786e+03
4.234250000000000114e+02,-7.212315867062799043e+03
4.234499999999999886e+02,-7.294835427850744964e+03
4.234750000000000227e+02,-7.355388735123618062e+03
4.235000000000000000e+02,-7.395028952892813322e+03
4.235249999999999773e+02,-7.415074479122470620e+03
4.235500000000000114e+02,-7.417017347565016280e+03
4.235749999999999886e+02,-7.402419196928345627e+03
4.236000000000000227e+02,-7.372811975428774531e+03
4.236250000000000000e+02,-7.329616012891190621e+03
4.236499999999999773e+02,-7.274079504130672831e+03
4.236750000000000114e+02,-7.207238024444151051e+03
4.236999999999999886e+02,-7.129892529198134071e+03
4.237250000000000227e+02,-7.042606399429894736e+03
4.237500000000000000e+02,-6.945722896319893152e+03
4.237749999999999773e+02,-6.839402951281438618e+03
4.238000000000000114e+02,-6.723680465960273068e+03
4.238249999999999886e+02,-6.598529700062161282e+03
4.238500000000000227e+02,-6.463937667364292793e+03
4.238750000000000000e+02,-6.319974789804032298e+03
4.238999999999999773e+02,-6.166861149310620931e+03
4.239250000000000114e+02,-6.005030886629489032e+03
4.239499999999999886e+02,-5.835196823066798970e+03
4.239750000000000227e+02,-5.658410552900472794e+03
4.240000000000000000e+02,-5.476107545767035845e+03
4.240249999999999773e+02,-5.290127133415637218e+03
4.240500000000000114e+02,-5.102700721844312284e+03
4.240749999999999886e+02,-4.916404350108230574e+03
4.241000000000000227e+02,-4.734074450755087128e+03
4.241250000000000000e+02,-4.558689754295052808e+03
4.241499999999999773e+02,-4.393226338227225824e+03
4.241750000000000114e+02,-4.240494302379536748e+03
4.241999999999999886e+02,-4.102965338517165037e+03
4.242250000000000227e+02,-3.982605327706367461e+03
4.242500000000000000e+02,-3.880731600194234488e+03
4.242749999999999773e+02,-3.797912229985248814e+03
4.243000000000000114e+02,-3.733914377869628424e+03
4.243249999999999886e+02,-3.687698167281498627e+03
4.243500000000000227e+02,-3.657449592952058993e+03
4.243750000000000000e+02,-3.640649306565200732e+03
4.243999999999999773e+02,-3.634175939478755481e+03
4.244250000000000114e+02,-3.634439959074183662e+03
4.244499999999999886e+02,-3.637539739378910326e+03
4.244750000000000227e+02,-3.639428035791694583e+03
4.245000000000000000e+02,-3.636076047499876495e+03
4.245249999999999773e+02,-3.623624357637454068e+03
4.245500000000000114e+02,-3.598512069411631273e+03
4.245749999999999886e+02,-3.557574975003365580e+03
4.246000000000000227e+02,-3.498105197915306690e+03
4.246250000000000000e+02,-3.417871715267005129e+03
4.246499999999999773e+02,-3.315107428788712241e+03
4.246750000000000114e+02,-3.188468464309627961e+03
4.246999999999999886e+02,-3.036969693526079482e+03
4.247250000000000227e+02,-2.859903668774713879e+03
4.247500000000000000e+02,-2.656756716300847984e+03
4.247749999999999773e+02,-2.427139625231310220e+03
4.248000000000000114e+02,-2.170746662467945043e+03
4.248249999999999886e+02,-1.887347106582246852e+03
4.248500000000000227e+02,-1.576805511972821478e+03
4.248750000000000000e+02,-1.239123745146518786e+03
4.248999999999999773e+02,-8.744959222931911427e+02
4.249250000000000114e+02,-4.833653748033507327e+02
4.249499999999999886e+02,-6.647494865964256405e+01
4.249750000000000227e+02,3.750904868072260001e+02
4.250000000000000000e+02,8.398661368257356798e+02
4.250249999999999773e+02,1.325976240702375890e+03
4.250500000000000114e+02,1.831120066206221281e+03
4.250749999999999886e+02,2.352586204917027317e+03
4.251000000000000227e+02,2.887300856303721503e+03
4.251250000000000000e+02,3.431907479874740602e+03
4.251499999999999773e+02,3.982867864086880672e+03
4.251750000000000114e+02,4.536571587193691812e+03
4.251999999999999886e+02,5.089441352309132526e+03
4.252250000000000227e+02,5.638023494170486629e+03
4.252500000000000000e+02,6.179055735155891853e+03
4.252749999999999773e+02,6.709507584411743665e+03
4.253000000000000114e+02,7.226592523568470824e+03
4.253249999999999886e+02,7.727757014206286840e+03
4.253500000000000227e+02,8.210657941631807262e+03
4.253750000000000000e+02,8.673141466331453557e+03
4.253999999999999773e+02,9.113232171087242023e+03
4.254250000000000114e+02,9.529136611449412158e+03
4.254499999999999886e+02,9.919259620412703953e+03
4.254750000000000227e+02,1.028222493737881086e+04
4.255000000000000000e+02,1.061688934005567353e+04
4.255249999999999773e+02,1.092234410912485509e+04
4.255500000000000114e+02,1.119790449483702650e+04
4.255749999999999886e+02,1.144309026855103912e+04
4.256000000000000227e+02,1.165759766012111686e+04
4.256250000000000000e+02,1.184126013935070659e+04
4.256499999999999773e+02,1.199399589242566799e+04
4.256750000000000114e+02,1.211574262973309851e+04
4.256999999999999886e+02,1.220638468210307838e+04
4.257250000000000227e+02,1.226568059789979452e+04
4.257500000000000000e+02,1.229319922993626642e+04
4.257749999999999773e+02,1.228827154356241954e+04
4.258000000000000114e+02,1.224996626292763540e+04
4.258249999999999886e+02,1.217709733516834240e+04
4.258500000000000227e+02,1.206826735797841684e+04
4.258750000000000000e+02,1.192194420531505966e+04
4.258999999999999773e+02,1.173656207300650385e+04
4.259250000000000114e+02,1.151063719318145559e+04
4.259499999999999886e+02,1.124289188210594875e+04
4.259750000000000227e+02,1.093238380140413392e+04
4.260000000000000000e+02,1.057863798377290004e+04
4.260249999999999773e+02,1.018177782505100549e+04
4.260500000000000114e+02,9.742647915530043974e+03
4.260749999999999886e+02,9.262916940204533603e+03
4.261000000000000227e+02,8.745147278598240518e+03
4.261250000000000000e+02,8.192823547464618969e+03
4.261499999999999773e+02,7.610341019596708065e+03
4.261750000000000114e+02,7.002958969910483574e+03
4.261999999999999886e+02,6.376723043192923797e+03
4.262250000000000227e+02,5.738357831473529586e+03
4.262500000000000000e+02,5.095126447494792046e+03
4.262749999999999773e+02,4.454650042921071872e+03
4.263000000000000114e+02,3.824682492589422509e+03
4.263249999999999886e+02,3.212844967836274009e+03
4.263500000000000227e+02,2.626336793033572576e+03
4.263750000000000000e+02,2.071648189862549771e+03
4.263999999999999773e+02,1.554303473259968541e+03
4.264250000000000114e+02,1.078658384929038675e+03
4.264499999999999886e+02,6.477662193740657131e+02
4.264750000000000227e+02,2.633178392275979149e+02
4.265000000000000000e+02,-7.434758072222712144e+01
4.265249999999999773e+02,-3.661689166198570433e+02
4.265500000000000114e+02,-6.142349183386054392e+02
4.265749999999999886e+02,-8.216087852710882089e+02
4.266000000000000227e+02,-9.921137223277009980e+02
4.266250000000000000e+02,-1.130090010554148421e+03
4.266499999999999773e+02,-1.240135899558709298e+03
4.266750000000000114e+02,-1.326848039071428957e+03
4.266999999999999886e+02,-1.394581265103313171e+03
4.267250000000000227e+02,-1.447247053890563393e+03
4.267500000000000000e+02,-1.488163518289857393e+03
4.267749999999999773e+02,-1.519961223037431182e+03
4.268000000000000114e+02,-1.544542949740194217e+03
4.268249999999999886e+02,-1.563092586030231132e+03
4.268500000000000227e+02,-1.576126330388189899e+03
4.268750000000000000e+02,-1.583578829956062464e+03
4.268999999999999773e+02,-1.584919623937355937e+03
4.269250000000000114e+02,-1.579297253459222702e+03
4.269499999999999886e+02,-1.565703500716578446e+03
4.269750000000000227e+02,-1.543142364609471542e+03
4.270000000000000000e+02,-1.510785343105547327e+03
4.270249999999999773e+02,-1.468097154436057053e+03
4.270500000000000114e+02,-1.414921389881746336e+03
4.270749999999999886e+02,-1.351521488798376140e+03
4.271000000000000227e+02,-1.278577969332216526e+03
4.271250000000000000e+02,-1.197146819907265353e+03
4.271499999999999773e+02,-1.108584953992312421e+03
4.271750000000000114e+02,-1.014448727138727918e+03
4.271999999999999886e+02,-9.163738892355255530e+02
4.272250000000000227e+02,-8.159503491853226933e+02
4.272500000000000000e+02,-7.146103778335865400e+02
4.272749999999999773e+02,-6.135502479603178472e+02
4.273000000000000114e+02,-5.136992414211817959e+02
4.273249999999999886e+02,-4.157376861061095497e+02
4.273500000000000227e+02,-3.201536225708163670e+02
4.273750000000000000e+02,-2.273204917509763163e+02
4.273999999999999773e+02,-1.375756919882786633e+02
4.274250000000000114e+02,-5.128196968535687006e+01
4.274499999999999886e+02,3.113749341613160482e+01
4.274750000000000227e+02,1.091862683118315260e+02
4.275000000000000000e+02,1.822923143692949566e+02
4.275249999999999773e+02,2.498065500311830078e+02
4.275500000000000114e+02,3.109994145880467613e+02
4.275749999999999886e+02,3.650575085530597335e+02
4.276000000000000227e+02,4.110854961924412692e+02
4.276250000000000000e+02,4.481197476966788713e+02
4.276499999999999773e+02,4.751588898737208524e+02
4.276750000000000114e+02,4.912127970702836137e+02
4.276999999999999886e+02,4.953658583110562290e+02
4.277250000000000227e+02,4.868435929098428687e+02
4.277500000000000000e+02,4.650683998827200298e+02
4.277749999999999773e+02,4.296935512821681300e+02
4.278000000000000114e+02,3.806116364097056248e+02
4.278249999999999886e+02,3.179403912217971424e+02
4.278500000000000227e+02,2.419932897075158280e+02
4.278750000000000000e+02,1.532439269064233258e+02
4.278999999999999773e+02,5.229275491865485037e+01
4.279250000000000114e+02,-6.015712480592293332e+01
4.279499999999999886e+02,-1.833134749197892290e+02
4.279750000000000227e+02,-3.163041076239852032e+02
4.280000000000000000e+02,-4.581922136892127355e+02
4.280249999999999773e+02,-6.080047161985846742e+02
4.280500000000000114e+02,-7.647717471007690619e+02
4.280749999999999886e+02,-9.275647929503516025e+02
4.281000000000000227e+02,-1.095516148829003214e+03
4.281250000000000000e+02,-1.267808125451909746e+03
4.281499999999999773e+02,-1.443631229707193143e+03
4.281750000000000114e+02,-1.622120341190157660e+03
4.281999999999999886e+02,-1.802285137595388960e+03
4.282250000000000227e+02,-1.982953003123680219e+03
4.282500000000000000e+02,-2.162738820053443305e+03
4.282749999999999773e+02,-2.340048669981309558e+03
4.283000000000000114e+02,-2.513116738256935150e+03
4.283249999999999886e+02,-2.680069966372675935e+03
4.283500000000000227e+02,-2.839011998507510725e+03
4.283750000000000000e+02,-2.988115091684417621e+03
4.283999999999999773e+02,-3.125708899119542366e+03
4.284250000000000114e+02,-3.250359167696925851e+03
4.284499999999999886e+02,-3.360934041054206318e+03
4.284750000000000227e+02,-3.456657223215025169e+03
4.285000000000000000e+02,-3.537145144131354755e+03
4.285249999999999773e+02,-3.602423158711659198e+03
4.285500000000000114e+02,-3.652916685299014262e+03
4.285749999999999886e+02,-3.689417301728658913e+03
4.286000000000000227e+02,-3.713030012534537946e+03
4.286250000000000000e+02,-3.725111947980534751e+03
4.286499999999999773e+02,-3.727211698514371164e+03
4.286750000000000114e+02,-3.721014750859371816e+03
4.286999999999999886e+02,-3.708296278135569992e+03
4.287250000000000227e+02,-3.690879526640277163e+03
4.287500000000000000e+02,-3.670598263743879670e+03
4.287749999999999773e+02,-3.649261895454300429e+03
4.288000000000000114e+02,-3.628619008445525196e+03
4.288249999999999886e+02,-3.610313436379992254e+03
4.288500000000000227e+02,-3.595830399196790950e+03
4.288750000000000000e+02,-3.586437062775432878e+03
4.288999999999999773e+02,-3.583125915840544167e+03
4.289250000000000114e+02,-3.586567102963454090e+03
4.289499999999999886e+02,-3.597071984085264830e+03
4.289750000000000227e+02,-3.614568603466463173e+03
4.290000000000000000e+02,-3.638589171749022626e+03
4.290249999999999773e+02,-3.668271230443696368e+03
4.290500000000000114e+02,-3.702377341289286051e+03
4.290749999999999886e+02,-3.739337654494977414e+03
4.291000000000000227e+02,-3.777314634916328941e+03
4.291250000000000000e+02,-3.814283823675817985e+03
4.291499999999999773e+02,-3.848122498731454471e+03
4.291750000000000114e+02,-3.876698919200634464e+03
4.291999999999999886e+02,-3.897954754679823509e+03
4.292250000000000227e+02,-3.909972591046930120e+03
4.292500000000000000e+02,-3.911023332660835422e+03
4.292749999999999773e+02,-3.899596359112219034e+03
4.293000000000000114e+02,-3.874424759327878292e+03
4.293249999999999886e+02,-3.834522324043516619e+03
4.293500000000000227e+02,-3.779243295342779220e+03
4.293750000000000000e+02,-3.708361790073381144e+03
4.293999999999999773e+02,-3.622155165919622050e+03
4.294250000000000114e+02,-3.521471336312622952e+03
4.294499999999999886e+02,-3.407760206032058704e+03
4.294750000000000227e+02,-3.283051051888475740e+03
4.295000000000000000e+02,-3.149864947983583534e+03
4.295249999999999773e+02,-3.011065730331797567e+03
4.295500000000000114e+02,-2.869667809237310394e+03
4.295749999999999886e+02,-2.728627050343152860e+03
4.296000000000000227e+02,-2.590641783470893643e+03
4.296250000000000000e+02,-2.457986285692075853e+03
4.296499999999999773e+02,-2.332389197042747128e+03
4.296750000000000114e+02,-2.214959428339399437e+03
4.296999999999999886e+02,-2.106159784165841756e+03
4.297250000000000227e+02,-2.005831858263467893e+03
4.297500000000000000e+02,-1.913273549100970513e+03
4.297749999999999773e+02,-1.827359787574858728e+03
4.298000000000000114e+02,-1.746686870338697418e+03
4.298249999999999886e+02,-1.669718017152086304e+03
4.298500000000000227e+02,-1.594911102120662235e+03
4.298750000000000000e+02,-1.520814623255967717e+03
4.298999999999999773e+02,-1.446123139069757826e+03
4.299250000000000114e+02,-1.369690608925457809e+03
4.299499999999999886e+02,-1.290509714233761542e+03
4.299750000000000227e+02,-1.207671981223823423e+03
4.300000000000000000e+02,-1.120324733624848932e+03
4.300249999999999773e+02,-1.027640208628721894e+03
4.300500000000000114e+02,-9.288091047915531817e+02
4.300749999999999886e+02,-8.230631209528111185e+02
4.301000000000000227e+02,-7.097220434183848283e+02
4.301250000000000000e+02,-5.882558885741982522e+02
4.301499999999999773e+02,-4.583549103857023965e+02
4.301750000000000114e+02,-3.200057291030653914e+02
4.301999999999999886e+02,-1.735715203791574197e+02
4.302250000000000227e+02,-1.986725773201291645e+01
4.302500000000000000e+02,1.397871315504896756e+02
4.302749999999999773e+02,3.035561593185267952e+02
4.303000000000000114e+02,4.691348314184434685e+02
4.303249999999999886e+02,6.338509159469119822e+02
4.303500000000000227e+02,7.948082509734701944e+02
4.303750000000000000e+02,9.490492262288354368e+02
4.303999999999999773e+02,1.093715265561454089e+03
4.304250000000000114e+02,1.226185777398361324e+03
4.304499999999999886e+02,1.344178339246667292e+03
4.304750000000000227e+02,1.445798360984175588e+03
4.305000000000000000e+02,1.529535274383673368e+03
4.305249999999999773e+02,1.594213906625760274e+03
4.305500000000000114e+02,1.638921088407818161e+03
4.305749999999999886e+02,1.662933587116083118e+03
4.306000000000000227e+02,1.665670256815462153e+03
4.306250000000000000e+02,1.646680520016931951e+03
4.306499999999999773e+02,1.605668552155801308e+03
4.306750000000000114e+02,1.542541369573148359e+03
4.306999999999999886e+02,1.457463037294691958e+03
4.307250000000000227e+02,1.350898990626423029e+03
4.307500000000000000e+02,1.223640282603483456e+03
4.307749999999999773e+02,1.076803326027752973e+03
4.308000000000000114e+02,9.118068719634807167e+02
4.308249999999999886e+02,7.303340166303624983e+02
4.308500000000000227e+02,5.342905990414545840e+02
4.308750000000000000e+02,3.257719319745436906e+02
4.308999999999999773e+02,1.070460989341685831e+02
4.309250000000000114e+02,-1.194472057350874934e+02
4.309499999999999886e+02,-3.510933214248952368e+02
4.309750000000000227e+02,-5.851084275345758670e+02
4.310000000000000000e+02,-8.185624712342357725e+02
4.310249999999999773e+02,-1.048420095954541921e+03
4.310500000000000114e+02,-1.271596450118664507e+03
4.310749999999999886e+02,-1.485023983676444232e+03
4.311000000000000227e+02,-1.685728873683511210e+03
4.311250000000000000e+02,-1.870919484807805020e+03
4.311499999999999773e+02,-2.038090820739836545e+03
4.311750000000000114e+02,-2.185146243299091566e+03
4.311999999999999886e+02,-2.310531463067874483e+03
4.312250000000000227e+02,-2.413368930068127611e+03
4.312500000000000000e+02,-2.493575906604764896e+03
4.312749999999999773e+02,-2.551949466545495397e+03
4.313000000000000114e+02,-2.590207233484197332e+03
4.313249999999999886e+02,-2.610978353792774669e+03
4.313500000000000227e+02,-2.617739341035540747e+03
4.313750000000000000e+02,-2.614688224438422822e+03
4.313999999999999773e+02,-2.606557184911483546e+03
4.314250000000000114e+02,-2.598377698150292872e+03
4.314499999999999886e+02,-2.595223436082661919e+03
4.314750000000000227e+02,-2.601958722864539595e+03
4.315000000000000000e+02,-2.623014134372586796e+03
4.315249999999999773e+02,-2.662201179602341199e+03
4.315500000000000114e+02,-2.722569636217848256e+03
4.315749999999999886e+02,-2.806302799165056513e+03
4.316000000000000227e+02,-2.914640672829503274e+03
4.316250000000000000e+02,-3.047825789667059780e+03
4.316499999999999773e+02,-3.205076937818330862e+03
4.316750000000000114e+02,-3.384602172869177139e+03
4.316999999999999886e+02,-3.583659847720514790e+03
4.317250000000000227e+02,-3.798668768061138508e+03
4.317500000000000000e+02,-4.025361491090464369e+03
4.317749999999999773e+02,-4.258968985372112911e+03
4.318000000000000114e+02,-4.494420198204328699e+03
4.318249999999999886e+02,-4.726539644969925575e+03
4.318500000000000227e+02,-4.950231331399848386e+03
4.318750000000000000e+02,-5.160644853125291775e+03
4.318999999999999773e+02,-5.353324192576938003e+03
4.319250000000000114e+02,-5.524338992201621295e+03
4.319499999999999886e+02,-5.670393493276809750e+03
4.319750000000000227e+02,-5.788904920003061306e+03
4.320000000000000000e+02,-5.878045935416665088e+03
4.320249999999999773e+02,-5.936752744352681475e+03
4.320500000000000114e+02,-5.964704634112204076e+03
4.320749999999999886e+02,-5.962281333423866272e+03
4.321000000000000227e+02,-5.930505826980691381e+03
4.321250000000000000e+02,-5.870982491723008025e+03
4.321499999999999773e+02,-5.785839621403671117e+03
4.321750000000000114e+02,-5.677680313990426839e+03
4.321999999999999886e+02,-5.549538641611569801e+03
4.322250000000000227e+02,-5.404831821495600707e+03
4.322500000000000000e+02,-5.247297706265651868e+03
4.322749999999999773e+02,-5.080912587532418911e+03
4.323000000000000114e+02,-4.909791880518915605e+03
4.323249999999999886e+02,-4.738078552031104664e+03
4.323500000000000227e+02,-4.569822814661834855e+03
4.323750000000000000e+02,-4.408857815631816266e+03
4.323999999999999773e+02,-4.258678114536477551e+03
4.324250000000000114e+02,-4.122325805918442711e+03
4.324499999999999886e+02,-4.002286335691337626e+03
4.324750000000000227e+02,-3.900397586009225961e+03
4.325000000000000000e+02,-3.817780561167066935e+03
4.325249999999999773e+02,-3.754802956370962420e+03
4.325500000000000114e+02,-3.711083771340261137e+03
4.325749999999999886e+02,-3.685537922323606381e+03
4.326000000000000227e+02,-3.676448839941162987e+03
4.326250000000000000e+02,-3.681550831947221923e+03
4.326499999999999773e+02,-3.698105808361172421e+03
4.326750000000000114e+02,-3.722967614967565169e+03
4.326999999999999886e+02,-3.752635193125564001e+03
4.327250000000000227e+02,-3.783300351655771465e+03
4.327500000000000000e+02,-3.810896397598182375e+03
4.327749999999999773e+02,-3.831150768925896955e+03
4.328000000000000114e+02,-3.839642605710608223e+03
4.328249999999999886e+02,-3.831867635668547791e+03
4.328500000000000227e+02,-3.803314156401163928e+03
4.328750000000000000e+02,-3.749551937973435088e+03
4.328999999999999773e+02,-3.666331084422826734e+03
4.329250000000000114e+02,-3.549682995832010874e+03
4.329499999999999886e+02,-3.396015757526914058e+03
4.329750000000000227e+02,-3.202202878149418666e+03
4.330000000000000000e+02,-2.965670658298113267e+03
4.330249999999999773e+02,-2.684488549191221864e+03
4.330500000000000114e+02,-2.357457566604561634e+03
4.330749999999999886e+02,-1.984182046287440699e+03
4.331000000000000227e+02,-1.565110841462987537e+03
4.331250000000000000e+02,-1.101544256263985972e+03
4.331499999999999773e+02,-5.956105668265645363e+02
4.331750000000000114e+02,-5.021689343743901190e+01
4.331999999999999886e+02,5.310200191708157718e+02
4.332250000000000227e+02,1.143855271702057053e+03
4.332500000000000000e+02,1.783502552242622187e+03
4.332749999999999773e+02,2.444723149616411774e+03
4.333000000000000114e+02,3.121918610263518076e+03
4.333249999999999886e+02,3.809231879846620814e+03
4.333500000000000227e+02,4.500661395621249540e+03
4.333750000000000000e+02,5.190186486828968555e+03
4.333999999999999773e+02,5.871894839647506160e+03
4.334250000000000114e+02,6.540101755715229046e+03
4.334499999999999886e+02,7.189457649163448878e+03
4.334750000000000227e+02,7.815045083966328093e+03
4.335000000000000000e+02,8.412464181705377996e+03
4.335249999999999773e+02,8.977901631298698703e+03
4.335500000000000114e+02,9.508180173546856167e+03
4.335749999999999886e+02,1.000079103258422947e+04
4.336000000000000227e+02,1.045391415672327821e+04
4.336250000000000000e+02,1.086642608824719355e+04
4.336499999999999773e+02,1.123788862973914365e+04
4.336750000000000114e+02,1.156851094830313195e+04
4.336999999999999886e+02,1.185908309965586341e+04
4.337250000000000227e+02,1.211088424849383227e+04
4.337500000000000000e+02,1.232557103517254654e+04
4.337749999999999773e+02,1.250505332632631689e+04
4.338000000000000114e+02,1.265136598259233688e+04
4.338249999999999886e+02,1.276654361030265864e+04
4.338500000000000227e+02,1.285250386610152418e+04
4.338750000000000000e+02,1.291094478920541769e+04
4.338999999999999773e+02,1.294325996090923763e+04
4.339250000000000114e+02,1.295047476750514579e+04
4.339499999999999886e+02,1.293320782480024718e+04
4.339750000000000227e+02,1.289165936037140818e+04
4.340000000000000000e+02,1.282562399889047265e+04
4.340249999999999773e+02,1.273452270865534229e+04
4.340500000000000114e+02,1.261745002816844317e+04
4.340749999999999886e+02,1.247323821504452098e+04
4.341000000000000227e+02,1.230054408803323531e+04
4.341250000000000000e+02,1.209795969327221246e+04
4.341499999999999773e+02,1.186413745644625124e+04
4.341750000000000114e+02,1.159791577203074303e+04
4.341999999999999886e+02,1.129843472651126285e+04
4.342250000000000227e+02,1.096523539948921643e+04
4.342500000000000000e+02,1.059833533242412705e+04
4.342749999999999773e+02,1.019827235969091635e+04
4.343000000000000114e+02,9.766114421366950410e+03
4.343249999999999886e+02,9.303440368822175515e+03
4.343500000000000227e+02,8.812299592426012168e+03
4.343750000000000000e+02,8.295157030389529609e+03
4.343999999999999773e+02,7.754827637132962991e+03
4.344250000000000114e+02,7.194402529770997717e+03
4.344499999999999886e+02,6.617169525924170557e+03
4.344750000000000227e+02,6.026532737941474807e+03
4.345000000000000000e+02,5.425937416284902611e+03
4.345249999999999773e+02,4.818806248304496876e+03
4.345500000000000114e+02,4.208491216759185590e+03
4.345749999999999886e+02,3.598242279286961093e+03
4.346000000000000227e+02,2.991192882645777445e+03
4.346250000000000000e+02,2.390363565280940293e+03
4.346499999999999773e+02,1.798686345323903424e+03
4.346750000000000114e+02,1.219050828524107601e+03
4.346999999999999886e+02,6.543670943016379624e+02
4.347250000000000227e+02,1.076325429047969919e+02
4.347500000000000000e+02,-4.180146845236139370e+02
4.347749999999999773e+02,-9.192704654142449954e+02
4.348000000000000114e+02,-1.392673971929504660e+03
4.348249999999999886e+02,-1.834647878008752514e+03
4.348500000000000227e+02,-2.241559966648464979e+03
4.348750000000000000e+02,-2.609797785982197183e+03
4.348999999999999773e+02,-2.935854087365129544e+03
4.349250000000000114e+02,-3.216425930117317876e+03
4.349499999999999886e+02,-3.448529845518923139e+03
4.349750000000000227e+02,-3.629630306128987741e+03
4.350000000000000000e+02,-3.757773192912710329e+03
4.350249999999999773e+02,-3.831713885677984308e+03
4.350500000000000114e+02,-3.851031997503183447e+03
4.350749999999999886e+02,-3.816227558552937353e+03
4.351000000000000227e+02,-3.728792821143447327e+03
4.351250000000000000e+02,-3.591251167624579011e+03
4.351499999999999773e+02,-3.407153776327198557e+03
4.351750000000000114e+02,-3.181027578283540151e+03
4.351999999999999886e+02,-2.918274052120262240e+03
4.352250000000000227e+02,-2.625026088394510680e+03
4.352500000000000000e+02,-2.307974871525820618e+03
4.352749999999999773e+02,-1.974177058459883710e+03
4.353000000000000114e+02,-1.630849747494795338e+03
4.353249999999999886e+02,-1.285161508599328272e+03
4.353500000000000227e+02,-9.440280487199735262e+02
4.353750000000000000e+02,-6.139197199661947479e+02
4.353999999999999773e+02,-3.006895974652144332e+02
4.354250000000000114e+02,-9.434447378075958568e+00
4.354499999999999886e+02,2.555990639597662835e+02
4.354750000000000227e+02,4.910577219447934567e+02
4.355000000000000000e+02,6.944809889673854286e+02
4.355249999999999773e+02,8.642698031050979353e+02
4.355500000000000114e+02,9.996380354612149404e+02
4.355749999999999886e+02,1.100554597307590939e+03
4.356000000000000227e+02,1.167679059243725078e+03
4.356250000000000000e+02,1.202290488189567895e+03
4.356499999999999773e+02,1.206207514347505821e+03
4.356750000000000114e+02,1.181698162252016573e+03
4.356999999999999886e+02,1.131381313171410284e+03
4.357250000000000227e+02,1.058125172410258074e+03
4.357500000000000000e+02,9.649505982583366404e+02
4.357749999999999773e+02,8.549474949092316365e+02
4.358000000000000114e+02,7.312084451652484631e+02
4.358249999999999886e+02,5.967777015764116868e+02
4.358500000000000227e+02,4.546105518785070672e+02
4.358750000000000000e+02,3.075389764894642894e+02
